"Time stamp","Irradiance GHI from weather file | (W/m2)","System power generated | (kW)"
"Sep 12, 02:00 am",0,-1.90284
"Sep 12, 03:00 am",0,-1.90284
"Sep 12, 04:00 am",0,-1.90284
"Sep 12, 05:00 am",0,-1.90284
"Sep 12, 06:00 am",11,507.698
"Sep 12, 07:00 am",97,7782.28
"Sep 12, 08:00 am",143,11802
"Sep 12, 09:00 am",196,16354.4
"Sep 12, 10:00 am",33,2216.95
"Sep 12, 11:00 am",217,17863
"Sep 12, 12:00 pm",144,11345.8
"Sep 12, 01:00 pm",258,21911.4
"Sep 12, 02:00 pm",176,14413.6
"Sep 12, 03:00 pm",98,7589.65
"Sep 12, 04:00 pm",24,1544.15
"Sep 12, 05:00 pm",5,86.4668
"Sep 12, 06:00 pm",18,499.32
"Sep 12, 07:00 pm",0,-1.90284
"Sep 12, 08:00 pm",0,-1.90284
"Sep 12, 09:00 pm",0,-1.90284
"Sep 12, 10:00 pm",0,-1.90284
"Sep 12, 11:00 pm",0,-1.90284
"Sep 13, 12:00 am",0,-1.90284
"Sep 13, 01:00 am",0,-1.90284
"Sep 13, 02:00 am",0,-1.90284
"Sep 13, 03:00 am",0,-1.90284
"Sep 13, 04:00 am",0,-1.90284
"Sep 13, 05:00 am",0,-1.90284
"Sep 13, 06:00 am",3,-1.90284
"Sep 13, 07:00 am",4,25.74
"Sep 13, 08:00 am",27,1793.84
"Sep 13, 09:00 am",17,997.964
"Sep 13, 10:00 am",22,1372.31
"Sep 13, 11:00 am",37,2532.43
"Sep 13, 12:00 pm",26,1670.45
"Sep 13, 01:00 pm",92,6962.61
"Sep 13, 02:00 pm",115,8969.35
"Sep 13, 03:00 pm",117,9358.9
"Sep 13, 04:00 pm",158,13355.5
"Sep 13, 05:00 pm",43,2996.34
"Sep 13, 06:00 pm",3,-1.90284
"Sep 13, 07:00 pm",0,-1.90284
"Sep 13, 08:00 pm",0,-1.90284
"Sep 13, 09:00 pm",0,-1.90284
"Sep 13, 10:00 pm",0,-1.90284
"Sep 13, 11:00 pm",0,-1.90284
"Sep 14, 12:00 am",0,-1.90284
"Sep 14, 01:00 am",0,-1.90284
"Sep 14, 02:00 am",0,-1.90284
"Sep 14, 03:00 am",0,-1.90284
"Sep 14, 04:00 am",0,-1.90284
"Sep 14, 05:00 am",0,-1.90284
"Sep 14, 06:00 am",11,495.967
"Sep 14, 07:00 am",56,4180.07
"Sep 14, 08:00 am",21,1311.63
"Sep 14, 09:00 am",100,7619.55
"Sep 14, 10:00 am",199,16420.9
"Sep 14, 11:00 am",382,36355.4
"Sep 14, 12:00 pm",426,41239
"Sep 14, 01:00 pm",452,47654.5
"Sep 14, 02:00 pm",394,40735.6
"Sep 14, 03:00 pm",81,6185.06
"Sep 14, 04:00 pm",162,13715
"Sep 14, 05:00 pm",8,296.492
"Sep 14, 06:00 pm",2,-1.90284
"Sep 14, 07:00 pm",0,-1.90284
"Sep 14, 08:00 pm",0,-1.90284
"Sep 14, 09:00 pm",0,-1.90284
"Sep 14, 10:00 pm",0,-1.90284
"Sep 14, 11:00 pm",0,-1.90284
"Sep 15, 12:00 am",0,-1.90284
"Sep 15, 01:00 am",0,-1.90284
"Sep 15, 02:00 am",0,-1.90284
"Sep 15, 03:00 am",0,-1.90284
"Sep 15, 04:00 am",0,-1.90284
"Sep 15, 05:00 am",0,-1.90284
"Sep 15, 06:00 am",40,2870.81
"Sep 15, 07:00 am",164,18652.2
"Sep 15, 08:00 am",305,38344
"Sep 15, 09:00 am",432,53648.6
"Sep 15, 10:00 am",530,64790.4
"Sep 15, 11:00 am",586,70377.6
"Sep 15, 12:00 pm",596,70506.7
"Sep 15, 01:00 pm",144,11542.9
"Sep 15, 02:00 pm",332,32769.1
"Sep 15, 03:00 pm",150,12466.9
"Sep 15, 04:00 pm",91,7202.47
"Sep 15, 05:00 pm",3,-1.90284
"Sep 15, 06:00 pm",3,-1.90284
"Sep 15, 07:00 pm",0,-1.90284
"Sep 15, 08:00 pm",0,-1.90284
"Sep 15, 09:00 pm",0,-1.90284
"Sep 15, 10:00 pm",0,-1.90284
"Sep 15, 11:00 pm",0,-1.90284
"Sep 16, 12:00 am",0,-1.90284
"Sep 16, 01:00 am",0,-1.90284
"Sep 16, 02:00 am",0,-1.90284
"Sep 16, 03:00 am",0,-1.90284
"Sep 16, 04:00 am",0,-1.90284
"Sep 16, 05:00 am",0,-1.90284
"Sep 16, 06:00 am",4,4.13609
"Sep 16, 07:00 am",44,3101.7
"Sep 16, 08:00 am",244,26037.7
"Sep 16, 09:00 am",425,52743.7
"Sep 16, 10:00 am",392,42671.4
"Sep 16, 11:00 am",64,4655.54
"Sep 16, 12:00 pm",134,10456.9
"Sep 16, 01:00 pm",53,3796.77
"Sep 16, 02:00 pm",77,5774.37
"Sep 16, 03:00 pm",57,4236.12
"Sep 16, 04:00 pm",29,1944.96
"Sep 16, 05:00 pm",5,81.4918
"Sep 16, 06:00 pm",1,-1.90284
"Sep 16, 07:00 pm",0,-1.90284
"Sep 16, 08:00 pm",0,-1.90284
"Sep 16, 09:00 pm",0,-1.90284
"Sep 16, 10:00 pm",0,-1.90284
"Sep 16, 11:00 pm",0,-1.90284
"Sep 17, 12:00 am",0,-1.90284
"Sep 17, 01:00 am",0,-1.90284
"Sep 17, 02:00 am",0,-1.90284
"Sep 17, 03:00 am",0,-1.90284
"Sep 17, 04:00 am",0,-1.90284
"Sep 17, 05:00 am",0,-1.90284
"Sep 17, 06:00 am",4,-1.90284
"Sep 17, 07:00 am",93,7817.34
"Sep 17, 08:00 am",210,20765.7
"Sep 17, 09:00 am",145,11849.2
"Sep 17, 10:00 am",268,24809.3
"Sep 17, 11:00 am",140,10933.5
"Sep 17, 12:00 pm",426,45227.9
"Sep 17, 01:00 pm",406,42683.7
"Sep 17, 02:00 pm",77,5718.34
"Sep 17, 03:00 pm",126,10142.1
"Sep 17, 04:00 pm",88,6883.13
"Sep 17, 05:00 pm",12,569.687
"Sep 17, 06:00 pm",0,-1.90284
"Sep 17, 07:00 pm",0,-1.90284
"Sep 17, 08:00 pm",0,-1.90284
"Sep 17, 09:00 pm",0,-1.90284
"Sep 17, 10:00 pm",0,-1.90284
"Sep 17, 11:00 pm",0,-1.90284
"Sep 18, 12:00 am",0,-1.90284
"Sep 18, 01:00 am",0,-1.90284
"Sep 18, 02:00 am",0,-1.90284
"Sep 18, 03:00 am",0,-1.90284
"Sep 18, 04:00 am",0,-1.90284
"Sep 18, 05:00 am",0,-1.90284
"Sep 18, 06:00 am",32,2288.08
"Sep 18, 07:00 am",153,17851
"Sep 18, 08:00 am",293,37736.2
"Sep 18, 09:00 am",54,3926.81
"Sep 18, 10:00 am",312,29561.8
"Sep 18, 11:00 am",384,37450.1
"Sep 18, 12:00 pm",260,22273.8
"Sep 18, 01:00 pm",326,30678.8
"Sep 18, 02:00 pm",238,20647.7
"Sep 18, 03:00 pm",208,18033.7
